-7.904705158849554,-8.087035885759638,15.05381938565452,47.40918864359027,-190.67309150153463,33.438266973443255,-7.809822636590998,-9.94476736319163,14.9496070488457,46.02111520754732,-190.87504650023217,34.748114209901374
-8.018010487115752,-8.046541927765288,15.115785634288823,47.529148906115324,-190.45238543196172,33.794705105186615,-7.577036370526038,-9.975289589510998,15.280632275999807,47.184022685637196,-190.57025064015414,34.151130596952804
-8.018010487115752,-8.046541927765288,15.115785634288823,47.529148906115324,-190.45238543196172,33.794705105186615,-7.593115056255759,-6.386847514148252,14.6848936216242,47.22828736983076,-191.09458015940925,31.01179774153558
-8.22332446543878,-7.698859819925387,15.220232925025595,48.16901503854266,-191.14164771517605,35.60011369725778,-7.867835101116457,-6.13751329696034,14.57829146545952,47.060358939592184,-191.37724065051495,31.72052123895788
-8.22332446543878,-7.698859819925387,15.220232925025595,48.16901503854266,-191.14164771517605,35.60011369725778,-7.810609797520928,-6.150553892135061,14.571742293930225,47.05155970211033,-191.40945032364192,31.538842609740712
-8.383547479419189,-7.744698891463251,14.916027618642353,46.81753718872641,-190.6495157219467,35.45679004432996,-7.674602353819973,-6.292801783725286,14.331278013859619,45.99260712528973,-191.22294578191205,31.10041687367666
-8.383547479419189,-7.744698891463251,14.916027618642353,46.81753718872641,-190.6495157219467,35.45679004432996,-7.758192231057104,-6.279120768565129,14.339858328037986,45.99826453581027,-191.1773632818757,31.37108008161203
-8.591118811377543,-8.02168122890239,14.390126217610488,45.24734971241517,-191.94412194891783,36.251633058249375,-7.989047034544873,-6.412014152513786,13.792640722658804,44.4460101473711,-192.47287781301247,32.18665008659115
-8.591118811377543,-8.02168122890239,14.390126217610488,45.24734971241517,-191.94412194891783,36.251633058249375,-8.099868380249728,-6.370660795608468,13.803166063134173,44.463718691692314,-192.41145010611535,32.52710018385856
-8.591118811377543,-8.02168122890239,14.390126217610488,45.24734971241517,-191.94412194891783,36.251633058249375,-8.150298404321205,-6.293362655620755,13.79404808103486,44.458224783383976,-192.39480285604705,32.633039626081924
-8.591118811377543,-8.02168122890239,14.390126217610488,45.24734971241517,-191.94412194891783,36.251633058249375,-8.09712659477568,-6.3141055952094085,13.793715750047227,44.46482264557904,-192.42055845717368,32.47162963269234
-8.591118811377543,-8.02168122890239,14.390126217610488,45.24734971241517,-191.94412194891783,36.251633058249375,-7.966288820002864,-6.544234769832019,13.768628558853264,44.29901968176751,-192.50332644869434,32.206675706991675
-9.275325366324992,-7.555645013559109,13.003131668769386,41.40687889213559,-194.81099688308535,38.58589807346395,-8.508128297151393,-6.032306434447882,12.34968323520155,40.397699465400585,-195.15122558581052,33.46421622670138
-9.275325366324992,-7.555645013559109,13.003131668769386,41.40687889213559,-194.81099688308535,38.58589807346395,-8.505532988075514,-6.075359074185725,12.340115393029569,40.34092864268195,-195.15973109631489,33.4835304197223
-8.509958216993347,-7.6959777476174,11.180878224049899,33.896635519298414,-192.49472734884944,33.78418087845785,-7.503138409538936,-5.790888622708045,10.728559946931382,33.82210693416811,-193.26718411559028,29.124484007563055
-8.509958216993347,-7.6959777476174,11.180878224049899,33.896635519298414,-192.49472734884944,33.78418087845785,-7.551356437570358,-5.7648036318056315,10.702334036096548,33.72964657697754,-193.26202978691924,29.265327519102197
-7.990675414564795,-7.494115475409477,10.626789770143477,32.25566000769775,-192.67086670843432,31.298101541754207,-7.122099124805353,-5.375386669691314,10.257726050168124,32.44891530881293,-193.4539573010271,27.432250237323792
-7.990675414564795,-7.494115475409477,10.626789770143477,32.25566000769775,-192.67086670843432,31.298101541754207,-7.508380198326237,-5.22268760838944,10.221446822094356,32.2786767280714,-193.30517270992854,28.653585046391957
-7.718626868161577,-6.6847201935755285,9.735573886162117,29.894131593418745,-194.03179972174405,30.841145326060705,-7.259228106870799,-4.711619739292163,9.270413867606882,29.437120340156575,-194.14878975116991,27.320441223569624
-7.718626868161577,-6.6847201935755285,9.735573886162117,29.894131593418745,-194.03179972174405,30.841145326060705,-7.244901023018032,-4.72621208534764,9.256625383722785,29.3869332488771,-194.16268879903606,27.275578829109886
-7.718626868161577,-6.6847201935755285,9.735573886162117,29.894131593418745,-194.03179972174405,30.841145326060705,-6.849948553633756,-5.072948383792772,9.188551951417072,29.1063959736232,-194.36898962802246,26.084007840304118
-7.718626868161577,-6.6847201935755285,9.735573886162117,29.894131593418745,-194.03179972174405,30.841145326060705,-6.693921534660288,-5.272901219832726,9.17735021778256,29.02501500403468,-194.4392239087019,25.648871727912987
-6.315466614824143,-5.425800191355943,7.2288646370393845,22.468316987366464,-195.88248857621878,24.639190292457013,-5.64275993754943,-4.004486553303673,6.80557490780548,21.730802936795772,-195.9679203038696,20.90178340501578
